
Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Michigan,US,2020-04-26 02:32:45,43,326,-84,536,37074,3155,8342,33919,26,465,329,144044,2889,8,510,84000026,USA,1807,949,7,792
Minnesota,US,2020-04-26 02:32:45,45,694,-93,900,3446,244,1654,3202,27,69,666,59699,797,7,080,84000027,USA,1206,906,23,128
Montana,US,2020-04-26 02:32:45,46,921,-110,454,445,14,339,431,30,51,386,12497,61,3,146,84000030,USA,1443,093,13,707
New Hampshire,US,2020-04-26 02:32:45,43,452,-71,563,1797,53,578,1744,33,135,301,17727,224,2,949,84000033,USA,1334,715,12,465
New Mexico,US,2020-04-26 02:32:45,34,840,-106,248,2660,93,614,2567,35,159,517,51510,412,3,496,84000035,USA,3088,994,15,488
New York,US,2020-04-26 02:32:45,42,165,-74,948,282143,22009,23887,260134,36,1673,344,777568,57103,7,800,84000036,USA,4611,629,20,239
North Dakota,US,2020-04-26 02:32:45,47,528,-99,783,803,16,310,787,38,132,416,19350,70,1,992,84000038,USA,3190,868,8,717
Oklahoma,US,2020-04-26 02:32:45,35,565,-96,928,3194,194,2080,3000,40,87,324,53084,637,6,073,84000040,USA,1451,320,19,943
Rhode Island,US,2020-04-26 02:32:45,41,680,-71,511,7129,215,410,6914,44,672,952,50891,576,3,015,84000044,USA,4803,933,8,079
South Carolina,US,2020-04-26 02:32:45,33,856,-80,945,5253,166,3701,5087,45,104,226,49014,944,3,160,84000045,USA,972,504,17,970
South Dakota,US,2020-04-26 02:32:45,44,299,-99,438,2147,10,1223,2137,46,291,754,15596,128,,465,84000046,USA,2119,332,5,961
Tennessee,US,2020-04-26 02:32:45,35,747,-86,692,9189,177,4467,9012,47,139,971,141406,821,1,926,84000047,USA,2153,960,8,934
Texas,US,2020-04-26 02:32:45,31,054,-97,563,24153,638,9986,23515,48,105,083,262816,1597,2,641,84000048,USA,1143,445,6,612
Utah,US,2020-04-26 02:32:45,40,150,-111,862,3948,41,1399,3907,49,137,758,90206,329,1,038,84000049,USA,3147,582,8,333
Vermont,US,2020-04-26 02:32:45,44,045,-72,710,843,46,1710,797,50,138,062,14682,37,5,456,84000050,USA,2404,555,4,389
Virginia,US,2020-04-26 02:32:45,37,769,-78,170,12366,437,1717,11929,51,156,388,72178,1942,3,533,84000051,USA,912,810,15,704
West Virginia,US,2020-04-26 02:32:45,38,491,-80,954,1010,32,439,978,54,76,341,32966,97,3,168,84000054,USA,2491,764,9,603
Wyoming,US,2020-04-26 02:32:45,42,756,-107,302,491,7,321,484,56,98,745,8146,54,1,425,84000056,USA,1638,243,10,997
Alaska,US,2020-04-27 02:32:46,61,370,-152,404,340,9,217,331,2,56,880,16177,14,2,647,84000002,USA,2706,319,4,117
Arizona,US,2020-04-27 02:32:46,33,729,-111,431,6534,275,1383,6259,4,89,768,64811,1037,4,208,84000004,USA,890,417,15,870
Arkansas,US,2020-04-27 02:32:46,34,969,-92,373,3001,51,985,2950,5,115,912,39469,291,1,699,84000005,USA,1524,472,9,696
Colorado,US,2020-04-27 02:32:46,39,059,-105,311,13441,688,2150,12753,8,237,187,59791,2410,5,118,84000008,USA,1055,108,17,930
Delaware,US,2020-04-27 02:32:46,39,318,-75,507,4034,120,911,3914,10,414,268,19249,317,2,974,84000010,USA,1976,762,7,858
District of Columbia,US,2020-04-27 02:32:46,38,897,-77,026,3841,178,657,3663,11,544,244,18068,402,4,634,84000011,USA,2560,116,10,466
Guam,US,2020-04-27 02:32:46,13,444,144,793,141,5,128,136,66,85,855,1528,2,3,546,316,GUM,930,408,1,418
Hawaii,US,2020-04-27 02:32:46,21,094,-157,498,606,14,482,592,15,42,803,28483,68,2,310,84000015,USA,2011,815,11,221
Idaho,US,2020-04-27 02:32:46,44,240,-114,478,1897,56,938,1841,16,117,789,19565,169,2,952,84000016,USA,1214,842,8,908
Iowa,US,2020-04-27 02:32:46,42,011,-93,210,5476,118,1900,5358,19,208,950,36090,286,2,154,84000019,USA,1377,106,5,222
Kentucky,US,2020-04-27 02:32:46,37,668,-84,670,4085,208,1501,3877,21,119,329,46558,1266,5,091,84000021,USA,1360,031,30,991
Louisiana,US,2020-04-27 02:32:46,31,169,-91,867,26773,1729,14927,25044,22,582,367,143036,1701,6,457,84000022,USA,3111,327,6,353
Maine,US,2020-04-27 02:32:46,44,693,-69,381,1015,50,532,965,23,86,456,17799,159,4,926,84000023,USA,1516,091,15,665
Maryland,US,2020-04-27 02:32:46,39,063,-76,802,18581,910,1177,17671,24,312,635,96665,3962,4,897,84000024,USA,1626,443,21,322
Michigan,US,2020-04-27 02:32:46,43,326,-84,536,37778,3315,8342,34463,26,474,165,193879,2757,8,774,84000026,USA,2433,446,7,297
Minnesota,US,2020-04-27 02:32:46,45,694,-93,900,3602,272,1774,3330,27,72,819,58987,829,7,551,84000027,USA,1192,512,23,014
Montana,US,2020-04-27 02:32:46,46,921,-110,454,448,14,339,434,30,51,732,12862,61,3,125,84000030,USA,1485,241,13,616
New Hampshire,US,2020-04-27 02:32:46,43,452,-71,563,1864,60,777,1804,33,140,345,18751,238,3,218,84000033,USA,1411,815,12,768
New Mexico,US,2020-04-27 02:32:46,34,840,-106,248,2726,99,614,2627,35,163,475,53735,412,3,631,84000035,USA,3222,424,15,113
New York,US,2020-04-27 02:32:46,42,165,-74,948,288045,22269,23887,265776,36,1708,348,805350,57103,7,731,84000036,USA,4776,400,19,824
North Dakota,US,2020-04-27 02:32:46,47,528,-99,783,867,17,326,850,38,142,970,20717,71,1,960,84000038,USA,3416,290,8,189
Oklahoma,US,2020-04-27 02:32:46,35,565,-96,928,3254,195,2139,3059,40,88,964,53144,653,5,992,84000040,USA,1452,961,20,067
Rhode Island,US,2020-04-27 02:32:46,41,680,-71,511,7439,226,433,7213,44,702,215,53403,691,3,038,84000044,USA,5041,057,9,288
South Carolina,US,2020-04-27 02:32:46,33,856,-80,945,5498,174,3701,5324,45,109,087,50761,944,3,164,84000045,USA,1007,167,17,169
South Dakota,US,2020-04-27 02:32:46,44,299,-99,438,2212,11,1257,2201,46,300,587,16274,135,,497,84000046,USA,2211,465,6,103
Tennessee,US,2020-04-27 02:32:46,35,747,-86,692,9667,181,4527,9486,47,147,252,148221,828,1,872,84000047,USA,2257,770,8,565
Texas,US,2020-04-27 02:32:46,31,054,-97,563,24967,651,10763,24316,48,108,625,276021,1542,2,607,84000048,USA,1200,897,6,176
Utah,US,2020-04-27 02:32:46,40,150,-111,862,4123,41,1568,4082,49,143,864,95702,345,,994,84000049,USA,3339,355,8,367
Virginia,US,2020-04-27 02:32:46,37,769,-78,170,12970,449,1815,12521,51,164,027,76118,2014,3,461,84000051,USA,962,637,15,528
West Virginia,US,2020-04-27 02:32:46,38,491,-80,954,1055,34,455,1021,54,79,743,39063,100,3,222,84000054,USA,2952,612,9,478
Wyoming,US,2020-04-27 02:32:46,42,756,-107,302,502,7,334,495,56,100,957,8159,54,1,394,84000056,USA,1640,857,10,756
Alaska,US,2020-04-28 02:32:46,61,370,-152,404,345,9,218,336,2,57,716,16256,10,2,608,84000002,USA,2719,536,2,898
Arizona,US,2020-04-28 02:32:46,33,729,-111,431,6725,275,1418,6450,4,92,392,66543,1051,4,089,84000004,USA,914,213,15,628
Arkansas,US,2020-04-28 02:32:46,34,969,-92,373,3069,51,987,3018,5,118,538,40457,109,1,661,84000005,USA,1562,633,3,551
Colorado,US,2020-04-28 02:32:46,39,059,-105,311,13879,706,2150,13173,8,244,917,63274,2438,5,086,84000008,USA,1116,571,17,566
Delaware,US,2020-04-28 02:32:46,39,318,-75,507,4162,125,996,4037,10,427,413,19616,325,3,003,84000010,USA,2014,451,7,808
District of Columbia,US,2020-04-28 02:32:46,38,897,-77,026,3892,185,659,3707,11,551,470,18416,402,4,753,84000011,USA,2609,426,10,328
Guam,US,2020-04-28 02:32:46,13,444,144,793,141,5,128,136,66,85,855,1568,3,3,546,316,GUM,954,764,2,127
Hawaii,US,2020-04-28 02:32:46,21,094,-157,498,607,16,488,591,15,42,873,29010,68,2,635,84000015,USA,2049,038,11,202
Idaho,US,2020-04-28 02:32:46,44,240,-114,478,1897,56,983,1841,16,117,789,19895,169,2,952,84000016,USA,1235,332,8,908
Iowa,US,2020-04-28 02:32:46,42,011,-93,210,5868,127,2021,5741,19,223,908,38150,300,2,164,84000019,USA,1455,710,5,112
Kentucky,US,2020-04-28 02:32:46,37,668,-84,670,4156,213,1511,3943,21,121,403,48474,1274,5,125,84000021,USA,1416,000,30,654
Louisiana,US,2020-04-28 02:32:46,31,169,-91,867,27068,1740,17303,25328,22,588,784,146989,1683,6,428,84000022,USA,3197,313,6,217
Maine,US,2020-04-28 02:32:46,44,693,-69,381,1023,51,549,972,23,87,137,17807,161,4,985,84000023,USA,1516,772,15,738
Maryland,US,2020-04-28 02:32:46,39,063,-76,802,19487,945,1263,18542,24,327,879,104976,4101,4,849,84000024,USA,1766,281,21,044
Michigan,US,2020-04-28 02:32:46,43,326,-84,536,38210,3407,8342,34803,26,479,587,157760,2667,8,916,84000026,USA,1980,103,6,979
Minnesota,US,2020-04-28 02:32:46,45,694,-93,900,3811,286,1842,3525,27,77,045,61268,861,7,504,84000027,USA,1238,626,22,592
Montana,US,2020-04-28 02:32:46,46,921,-110,454,449,14,352,435,30,51,848,13033,61,3,118,84000030,USA,1504,987,13,585
New Hampshire,US,2020-04-28 02:32:46,43,452,-71,563,1938,60,779,1878,33,145,917,19724,242,3,095,84000033,USA,1485,075,12,487
New Mexico,US,2020-04-28 02:32:46,34,840,-106,248,2825,99,650,2726,35,169,411,56615,412,3,504,84000035,USA,3395,135,14,584
New York,US,2020-04-28 02:32:46,42,165,-74,948,291996,22668,23887,269328,36,1731,780,826095,57103,7,763,84000036,USA,4899,435,19,556
North Dakota,US,2020-04-28 02:32:46,47,528,-99,783,942,19,350,923,38,155,338,22434,77,2,016,84000038,USA,3699,428,8,174
Oklahoma,US,2020-04-28 02:32:46,35,565,-96,928,3281,197,2167,3084,40,89,702,53171,656,6,004,84000040,USA,1453,699,19,993
Rhode Island,US,2020-04-28 02:32:46,41,680,-71,511,7708,233,452,7475,44,727,608,55885,718,3,022,84000044,USA,5275,349,9,314
South Carolina,US,2020-04-28 02:32:46,33,856,-80,945,5613,177,3701,5436,45,111,369,50761,944,3,153,84000045,USA,1007,167,16,818
South Dakota,US,2020-04-28 02:32:46,44,299,-99,438,2244,11,1316,2233,46,304,936,16375,150,,490,84000046,USA,2225,190,6,684
Tennessee,US,2020-04-28 02:32:46,35,747,-86,692,9918,184,4720,9734,47,151,075,154402,837,1,855,84000047,USA,2351,921,8,439
Texas,US,2020-04-28 02:32:46,31,054,-97,563,25321,666,11170,24655,48,110,165,290517,1563,2,630,84000048,USA,1263,965,6,172
Utah,US,2020-04-28 02:32:46,40,150,-111,862,4236,41,1641,4195,49,147,807,100195,349,,967,84000049,USA,3496,131,8,238
Virginia,US,2020-04-28 02:32:46,37,769,-78,170,13538,460,1843,13078,51,171,210,80679,3298,3,397,84000051,USA,1020,319,24,361
West Virginia,US,2020-04-28 02:32:46,38,491,-80,954,1063,34,455,1029,54,80,347,43039,100,3,198,84000054,USA,3253,141,9,407
Wyoming,US,2020-04-28 02:32:46,42,756,-107,302,520,7,342,513,56,104,577,8167,54,1,346,84000056,USA,1642,466,10,384
Arizona,US,2020-04-29 02:32:33,33,729,-111,431,6955,275,1450,6680,4,95,552,67438,1095,3,953,84000004,USA,926,509,15,744
Colorado,US,2020-04-29 02:32:33,39,059,-105,311,14316,736,2275,13580,8,252,628,66341,2485,5,141,84000008,USA,1170,693,17,358
Hawaii,US,2020-04-29 02:32:33,21,094,-157,498,609,16,493,593,15,43,014,29183,68,2,627,84000015,USA,2061,257,11,165
Idaho,US,2020-04-29 02:32:33,44,240,-114,478,1952,60,1039,1892,16,121,204,20052,172,3,073,84000016,USA,1245,081,8,811
Kentucky,US,2020-04-29 02:32:33,37,668,-84,670,4375,225,1521,4150,21,127,800,48799,1281,5,142,84000021,USA,1425,494,29,280
Maine,US,2020-04-29 02:32:33,44,693,-69,381,1040,51,585,989,23,88,585,17824,163,4,903,84000023,USA,1518,220,15,673
Maryland,US,2020-04-29 02:32:33,39,063,-76,802,20113,1016,1295,19097,24,338,412,107785,4268,5,051,84000024,USA,1813,544,21,220
Minnesota,US,2020-04-29 02:32:33,45,694,-93,900,4181,301,1912,3880,27,84,525,63829,912,7,199,84000027,USA,1290,401,21,812
Montana,US,2020-04-29 02:32:33,46,921,-110,454,451,15,356,436,30,52,079,13191,61,3,325,84000030,USA,1523,233,13,525
New Hampshire,US,2020-04-29 02:32:33,43,452,-71,563,2010,60,798,1950,33,151,338,20145,246,2,985,84000033,USA,1516,773,12,238
New Mexico,US,2020-04-29 02:32:33,34,840,-106,248,2974,105,666,2869,35,178,347,58803,481,3,530,84000035,USA,3526,347,16,173
New York,US,2020-04-29 02:32:33,42,165,-74,948,295106,22912,51630,272194,36,1750,225,844994,64275,7,763,84000036,USA,5011,522,21,780
North Dakota,US,2020-04-29 02:32:33,47,528,-99,783,991,19,409,972,38,163,418,23723,79,1,917,84000038,USA,3911,988,7,971
Oklahoma,US,2020-04-29 02:32:33,35,565,-96,928,3410,207,2260,3203,40,93,229,59699,656,6,070,84000040,USA,1632,175,19,237
Rhode Island,US,2020-04-29 02:32:33,41,680,-71,511,7927,239,466,7688,44,748,281,57693,732,3,015,84000044,USA,5446,018,9,234
South Carolina,US,2020-04-29 02:32:33,33,856,-80,945,5735,192,2830,5543,45,113,790,52145,944,3,347,84000045,USA,1034,628,16,460
South Dakota,US,2020-04-29 02:32:33,44,299,-99,438,2313,11,1392,2302,46,314,312,16612,157,,475,84000046,USA,2257,396,6,787
Tennessee,US,2020-04-29 02:32:33,35,747,-86,692,10052,188,4921,9864,47,153,116,161928,894,1,870,84000047,USA,2466,561,8,893
Utah,US,2020-04-29 02:32:33,40,150,-111,862,4345,41,1704,4304,49,151,611,102439,370,,943,84000049,USA,3574,431,8,515
Virginia,US,2020-04-29 02:32:33,37,769,-78,170,14339,492,1914,13847,51,181,340,82753,3422,3,431,84000051,USA,1046,548,23,864
Wyoming,US,2020-04-29 02:32:33,42,756,-107,302,536,7,343,529,56,107,795,8615,56,1,305,84000056,USA,1732,563,10,447
Arizona,US,2020-04-30 02:32:31,33,729,-111,431,7209,308,1475,6901,4,99,042,68813,1131,4,272,84000004,USA,945,400,15,688
Arkansas,US,2020-04-30 02:32:31,34,969,-92,373,3193,57,1249,3136,5,123,328,45449,389,1,785,84000005,USA,1755,447,12,182
Colorado,US,2020-04-30 02:32:31,39,059,-105,311,14758,766,2275,13992,8,260,428,69449,2610,5,190,84000008,USA,1225,538,17,685
Hawaii,US,2020-04-30 02:32:31,21,094,-157,498,613,16,505,597,15,43,297,29618,69,2,610,84000015,USA,2091,982,11,256
Idaho,US,2020-04-30 02:32:31,44,240,-114,478,1952,60,1087,1892,16,121,204,28382,173,3,073,84000016,USA,1762,313,8,862
Kansas,US,2020-04-30 02:32:31,38,526,-96,726,3839,134,266,3705,20,157,433,29458,515,3,490,84000020,USA,1208,043,13,414
Kentucky,US,2020-04-30 02:32:31,37,668,-84,670,4537,234,1617,4303,21,132,532,52411,1331,5,157,84000021,USA,1531,006,29,336
Maine,US,2020-04-30 02:32:31,44,693,-69,381,1056,52,615,1004,23,89,948,20602,166,4,924,84000023,USA,1754,846,15,719
Maryland,US,2020-04-30 02:32:31,39,063,-76,802,20849,1078,1361,19771,24,350,796,110929,4402,5,170,84000024,USA,1866,443,21,113
Minnesota,US,2020-04-30 02:32:31,45,694,-93,900,4644,319,2043,4325,27,93,885,66744,950,6,869,84000027,USA,1349,332,20,456
Mississippi,US,2020-04-30 02:32:31,32,741,-89,678,6569,250,3413,6319,28,226,892,66094,1126,3,805,84000028,USA,2282,877,17,141
Montana,US,2020-04-30 02:32:31,46,921,-110,454,451,16,382,435,30,52,079,13528,61,3,547,84000030,USA,1562,148,13,525
New Hampshire,US,2020-04-30 02:32:31,43,452,-71,563,2058,60,936,1998,33,154,952,20746,249,2,915,84000033,USA,1562,024,12,099
New Mexico,US,2020-04-30 02:32:31,34,840,-106,248,3213,112,705,3101,35,192,679,61745,509,3,485,84000035,USA,3702,775,15,841
New York,US,2020-04-30 02:32:31,42,165,-74,948,299691,23477,53238,276214,36,1777,418,872481,65397,7,833,84000036,USA,5174,543,21,821
North Dakota,US,2020-04-30 02:32:31,47,528,-99,783,1033,19,437,1014,38,170,344,25536,82,1,839,84000038,USA,4210,956,7,938
Oklahoma,US,2020-04-30 02:32:31,35,565,-96,928,3473,214,2319,3259,40,94,952,61267,693,6,161,84000040,USA,1675,044,19,953
Rhode Island,US,2020-04-30 02:32:31,41,680,-71,511,8247,251,391,7996,44,778,488,60165,750,3,043,84000044,USA,5679,367,9,094
South Carolina,US,2020-04-30 02:32:31,33,856,-80,945,5882,231,3252,5651,45,116,706,54217,1000,3,927,84000045,USA,1075,739,17,001
South Dakota,US,2020-04-30 02:32:31,44,299,-99,438,2373,13,1492,2360,46,322,465,16833,165,,547,84000046,USA,2287,428,6,953
Tennessee,US,2020-04-30 02:32:31,35,747,-86,692,10366,195,5140,10171,47,157,899,168549,1013,1,881,84000047,USA,2567,415,9,772
Utah,US,2020-04-30 02:32:31,40,150,-111,862,4497,45,1790,4452,49,156,915,105778,383,1,000,84000049,USA,3690,940,8,516
Virginia,US,2020-04-30 02:32:31,37,769,-78,170,14962,522,2042,14440,51,189,219,85940,3608,3,488,84000051,USA,1086,853,24,114
Wyoming,US,2020-04-30 02:32:31,42,756,-107,302,545,7,362,538,56,109,605,9217,56,1,284,84000056,USA,1853,632,10,275
Alabama,US,2020-05-01 02:32:32,32,318,-86,902,7088,272,0,6816,1,151,165,87196,978,3,837,84000001,USA,1859,627,13,797
Arizona,US,2020-05-01 02:32:32,33,729,-111,431,7655,320,1499,5836,4,105,169,71786,1169,4,180,84000004,USA,986,245,15,271
Arkansas,US,2020-05-01 02:32:32,34,969,-92,373,3281,61,1305,1915,5,126,727,48379,402,1,859,84000005,USA,1868,617,12,252
Colorado,US,2020-05-01 02:32:32,39,059,-105,311,15284,777,2415,12092,8,269,710,71059,2621,5,083,84000008,USA,1253,949,17,148
Florida,US,2020-05-01 02:32:32,27,766,-81,686,33690,1268,0,32422,12,158,671,382405,5795,3,763,84000012,USA,1801,027,17,200
Georgia,US,2020-05-01 02:32:32,33,040,-83,643,26264,1132,0,25132,13,259,029,149044,5156,4,310,84000013,USA,1469,949,19,631
Hawaii,US,2020-05-01 02:32:32,21,094,-157,498,618,16,516,86,15,43,650,30640,69,2,588,84000015,USA,2164,168,11,165
Idaho,US,2020-05-01 02:32:32,44,240,-114,478,1984,60,1121,803,16,123,191,28693,175,3,024,84000016,USA,1781,623,8,820
Kansas,US,2020-05-01 02:32:32,38,526,-96,726,4413,134,272,4007,20,180,972,31626,523,3,036,84000020,USA,1296,951,11,851
Kentucky,US,2020-05-01 02:32:32,37,668,-84,670,4708,240,1668,2800,21,137,527,54101,1359,5,097,84000021,USA,1580,374,28,865
Maine,US,2020-05-01 02:32:32,44,693,-69,381,1095,53,631,411,23,93,270,20641,170,4,840,84000023,USA,1758,168,15,525
Maryland,US,2020-05-01 02:32:32,39,063,-76,802,21742,1140,1432,19170,24,365,821,114359,4559,5,243,84000024,USA,1924,155,20,968
Massachusetts,US,2020-05-01 02:32:32,42,230,-71,530,62205,3562,0,58643,25,906,280,275647,5942,5,726,84000025,USA,4015,969,9,552
Minnesota,US,2020-05-01 02:32:32,45,694,-93,900,5136,343,2172,2621,27,103,832,70276,1044,6,678,84000027,USA,1420,737,20,327
Mississippi,US,2020-05-01 02:32:32,32,741,-89,678,6815,261,3413,3141,28,235,389,66340,1175,3,829,84000028,USA,2291,374,17,241
Montana,US,2020-05-01 02:32:32,46,921,-110,454,453,16,392,45,30,52,310,13914,61,3,532,84000030,USA,1606,721,13,465
New Hampshire,US,2020-05-01 02:32:32,43,452,-71,563,2146,72,980,1094,33,161,578,21921,259,3,355,84000033,USA,1650,493,12,068
New Mexico,US,2020-05-01 02:32:32,34,840,-106,248,3411,123,734,2554,35,204,553,65085,536,3,605,84000035,USA,3903,071,15,713
New York,US,2020-05-01 02:32:32,42,165,-74,948,304372,23587,54771,226014,36,1805,180,900636,66369,7,749,84000036,USA,5341,525,21,805
North Dakota,US,2020-05-01 02:32:32,47,528,-99,783,1067,19,458,590,38,175,951,27460,85,1,780,84000038,USA,4528,229,7,966
Ohio,US,2020-05-01 02:32:32,40,388,-82,764,18027,976,0,17051,39,161,331,133890,3533,5,414,84000039,USA,1198,243,19,598
Oklahoma,US,2020-05-01 02:32:32,35,565,-96,928,3618,222,2401,995,40,98,916,63422,703,6,135,84000040,USA,1733,962,19,430
Oregon,US,2020-05-01 02:32:32,44,571,-122,070,2510,103,0,2407,41,62,639,56032,578,4,103,84000041,USA,1398,327,23,027
Rhode Island,US,2020-05-01 02:32:32,41,680,-71,511,8621,266,461,7894,44,813,792,63710,896,3,085,84000044,USA,6014,002,10,393
South Carolina,US,2020-05-01 02:32:32,33,856,-80,945,6095,244,3252,2599,45,120,933,56512,1000,4,003,84000045,USA,1121,275,16,406
South Dakota,US,2020-05-01 02:32:32,44,299,-99,438,2449,17,1573,859,46,332,793,17028,173,,694,84000046,USA,2313,926,7,064
Tennessee,US,2020-05-01 02:32:32,35,747,-86,692,10735,199,5140,5396,47,163,520,168549,1013,1,853,84000047,USA,2567,415,9,436
Utah,US,2020-05-01 02:32:32,40,150,-111,862,4672,46,1939,2687,49,163,021,108501,390,,984,84000049,USA,3785,954,8,347
Virginia,US,2020-05-01 02:32:32,37,769,-78,170,15847,552,2104,13191,51,200,411,91509,3654,3,483,84000051,USA,1157,282,23,057
Wisconsin,US,2020-05-01 02:32:32,44,268,-89,616,6854,316,3352,3186,55,132,455,76248,1512,4,610,84000055,USA,1473,513,22,060
Wyoming,US,2020-05-01 02:32:32,42,756,-107,302,559,7,371,181,56,112,420,9446,56,1,252,84000056,USA,1899,686,10,017
Alabama,US,2020-05-02 02:32:31,32,318,-86,902,7294,289,0,7005,1,155,558,91933,1008,3,962,84000001,USA,1960,653,13,819
Arizona,US,2020-05-02 02:32:31,33,729,-111,431,7969,330,1528,6111,4,109,483,74879,1203,4,141,84000004,USA,1028,738,15,095
Arkansas,US,2020-05-02 02:32:31,34,969,-92,373,3337,64,1973,1300,5,128,890,49676,414,1,917,84000005,USA,1918,713,12,406
Colorado,US,2020-05-02 02:32:31,39,059,-105,311,15793,821,2486,12486,8,278,692,72390,2697,5,198,84000008,USA,1277,437,17,077
Connecticut,US,2020-05-02 02:32:31,41,597,-72,755,28764,2339,4346,22079,9,806,779,100257,7758,8,131,84000009,USA,2812,031,26,971
Florida,US,2020-05-02 02:32:31,27,766,-81,686,34728,1314,0,33414,12,163,559,402699,5795,3,783,84000012,USA,1896,606,16,686
Georgia,US,2020-05-02 02:32:31,33,040,-83,643,27489,1169,0,26320,13,271,110,168367,5269,4,252,84000013,USA,1660,523,19,167
Hawaii,US,2020-05-02 02:32:31,21,094,-157,498,619,16,526,77,15,43,721,31094,70,2,584,84000015,USA,2196,235,11,308
Idaho,US,2020-05-02 02:32:31,44,240,-114,478,2015,63,1175,777,16,125,116,29225,178,3,126,84000016,USA,1814,657,8,833
Kansas,US,2020-05-02 02:32:31,38,526,-96,726,4634,140,280,4214,20,190,035,33034,534,3,021,84000020,USA,1354,691,11,523
Kentucky,US,2020-05-02 02:32:31,37,668,-84,670,4882,246,1675,2961,21,142,610,56612,1375,5,038,84000021,USA,1653,724,28,164
Maine,US,2020-05-02 02:32:31,44,693,-69,381,1123,55,657,411,23,95,655,20669,177,4,897,84000023,USA,1760,553,15,761
Maryland,US,2020-05-02 02:32:31,39,063,-76,802,23472,1080,1517,20875,24,394,929,120983,4718,4,601,84000024,USA,2035,607,20,100
Massachusetts,US,2020-05-02 02:32:31,42,230,-71,530,64311,3716,0,60595,25,936,962,289636,6169,5,778,84000025,USA,4219,778,9,592
Minnesota,US,2020-05-02 02:32:31,45,694,-93,900,5730,370,2282,3078,27,115,840,74829,1096,6,457,84000027,USA,1512,783,19,127
Mississippi,US,2020-05-02 02:32:31,32,741,-89,678,7212,281,3413,3518,28,249,101,71548,1226,3,896,84000028,USA,2471,257,16,999
Montana,US,2020-05-02 02:32:31,46,921,-110,454,453,16,397,40,30,52,310,14203,61,3,532,84000030,USA,1640,093,13,465
New Hampshire,US,2020-05-02 02:32:31,43,452,-71,563,2310,81,980,1249,33,173,926,22049,262,3,506,84000033,USA,1660,131,11,341
New Mexico,US,2020-05-02 02:32:31,34,840,-106,248,3513,131,760,2622,35,210,670,67869,536,3,729,84000035,USA,4070,024,15,257
New York,US,2020-05-02 02:32:31,42,165,-74,948,308314,24039,56187,228088,36,1828,560,927438,67180,7,796,84000036,USA,5500,484,21,789
North Dakota,US,2020-05-02 02:32:31,47,528,-99,783,1107,23,482,602,38,182,547,29525,86,2,077,84000038,USA,4868,753,7,768
Ohio,US,2020-05-02 02:32:31,40,388,-82,764,18743,1003,0,17740,39,167,739,140506,3634,5,351,84000039,USA,1257,452,19,388
Oklahoma,US,2020-05-02 02:32:31,35,565,-96,928,3748,230,2467,1051,40,102,470,63552,715,6,136,84000040,USA,1737,516,19,076
Oregon,US,2020-05-02 02:32:31,44,571,-122,070,2579,104,0,2475,41,64,361,58176,591,4,032,84000041,USA,1451,832,22,915
Rhode Island,US,2020-05-02 02:32:31,41,680,-71,511,8962,279,485,8198,44,845,981,66648,937,3,113,84000044,USA,6291,339,10,455
South Carolina,US,2020-05-02 02:32:31,33,856,-80,945,6258,256,3622,2380,45,124,167,59379,1110,4,090,84000045,USA,1178,160,17,737
South Dakota,US,2020-05-02 02:32:31,44,299,-99,438,2525,21,1686,818,46,343,121,17363,179,,831,84000046,USA,2359,449,7,089
Tennessee,US,2020-05-02 02:32:31,35,747,-86,692,11891,204,5546,6141,47,181,129,186132,1113,1,715,84000047,USA,2835,247,9,360
Utah,US,2020-05-02 02:32:31,40,150,-111,862,4828,46,2062,2720,49,168,464,112558,403,,952,84000049,USA,3927,516,8,347
Virginia,US,2020-05-02 02:32:31,37,769,-78,170,16902,581,2196,14125,51,213,753,105648,3654,3,437,84000051,USA,1336,093,21,618
Wisconsin,US,2020-05-02 02:32:31,44,268,-89,616,7314,327,3352,3635,55,141,345,79880,1544,4,470,84000055,USA,1543,702,21,110
Wyoming,US,2020-05-02 02:32:31,42,756,-107,302,566,7,373,186,56,113,828,9695,56,1,236,84000056,USA,1949,762,9,893
Alabama,US,2020-05-03 02:32:33,32,318,-86,902,7611,288,0,7323,1,162,319,92209,1023,3,783,84000001,USA,1966,539,13,441
Arizona,US,2020-05-03 02:32:33,33,729,-111,431,8364,330,1565,6469,4,114,910,77997,1339,3,945,84000004,USA,1071,576,16,009
Arkansas,US,2020-05-03 02:32:33,34,969,-92,373,3372,72,1987,1313,5,130,241,51582,414,2,135,84000005,USA,1992,331,12,277
Colorado,US,2020-05-03 02:32:33,39,059,-105,311,16225,832,2553,12840,8,286,316,76949,2747,5,127,84000008,USA,1357,888,16,930
Connecticut,US,2020-05-03 02:32:33,41,597,-72,755,29287,2436,4346,22505,9,821,448,100257,7758,8,317,84000009,USA,2812,031,26,489
Florida,US,2020-05-03 02:32:33,27,766,-81,686,35463,1364,0,34099,12,167,021,416012,5945,3,846,84000012,USA,1959,307,16,763
Georgia,US,2020-05-03 02:32:33,33,040,-83,643,28331,1177,0,27154,13,279,415,174800,5387,4,154,84000013,USA,1723,969,19,014
