Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Texas,US,2020-05-09 02:32:39,31.0545,-97.5635,37246,1025,19197,17024.0,48,162.0479068536484,477118,,2.7519733662675185,84000048,USA,2075.8195033614084,
Utah,US,2020-05-09 02:32:39,40.15,-111.8624,5919,61,2769,3089.0,49,206.53327666665967,138688,488,1.0305794897786789,84000049,USA,4839.278100075299,8.24463591822943
Vermont,US,2020-05-09 02:32:39,44.0459,-72.7107,919,53,737,129.0,50,150.50991580288607,19008,,5.767138193688792,84000050,USA,3113.049488118888,
Virgin Islands,US,2020-05-09 02:32:39,18.3358,-64.8963,68,4,57,7.0,78,63.39262408173919,1092,,5.882352941176471,850,VIR,1018.0109631949882,
Virginia,US,2020-05-09 02:32:39,37.7693,-78.17,22342,812,2997,18533.0,51,282.5515382757299,129945,4622,3.634410527258079,84000051,USA,1643.3694226676093,20.687494405156208
Washington,US,2020-05-09 02:32:39,47.4009,-121.4905,16388,905,,15483.0,53,217.07676752718064,230680,,5.522333414693678,84000053,USA,3055.6058538668553,
West Virginia,US,2020-05-09 02:32:39,38.4912,-80.9545,1323,52,761,510.0,54,100.00015117180827,59436,,3.930461073318216,84000054,USA,4492.523798221917,
Wisconsin,US,2020-05-09 02:32:39,44.2685,-89.6165,9590,384,4694,4512.0,55,185.3293731982806,106855,1767,4.004171011470282,84000055,USA,2065.0021035560244,18.425443169968716
Wyoming,US,2020-05-09 02:32:39,42.756,-107.3025,644,7,428,209.0,56,129.51492237149063,12038,60,1.0869565217391304,84000056,USA,2420.9637197329257,9.316770186335404
Alabama,US,2020-05-10 02:32:34,32.3182,-86.9023,9668,390,,9278.0,1,206.1892167816866,125494,1228,4.033926354985519,84000001,USA,2676.4076924701053,12.701696317749276
Alaska,US,2020-05-10 02:32:34,61.3707,-152.4044,378,10,318,50.0,2,63.23724506439994,26449,,2.6455026455026456,84000002,USA,4424.766917217762,
American Samoa,US,2020-05-10 02:32:34,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,83,,,16,ASM,149.17057565464316,
Arizona,US,2020-05-10 02:32:34,33.7298,-111.4312,10960,532,2684,7744.0,4,150.57598749889576,128940,1514,4.854014598540146,84000004,USA,1771.4660427105491,13.813868613138686
Arkansas,US,2020-05-10 02:32:34,34.9697,-92.3731,3747,88,2968,691.0,5,144.7261847790695,65528,471,2.348545503069122,84000005,USA,2530.9894412070635,12.57005604483587
California,US,2020-05-10 02:32:34,36.1162,-119.6816,66558,2687,,63871.0,6,169.75348788098128,912570,,4.037080441119024,84000006,USA,2327.4728873395698,
Colorado,US,2020-05-10 02:32:34,39.0598,-105.3111,19375,967,2974,15434.0,8,341.90293556536983,96772,3600,4.990967741935484,84000008,USA,1707.6970777048757,18.580645161290324
Connecticut,US,2020-05-10 02:32:34,41.5978,-72.7554,32984,2932,5413,24639.0,9,925.142912758496,123569,9389,8.889158379820518,84000009,USA,3465.8920866679177,28.4653165170992
Delaware,US,2020-05-10 02:32:34,39.3185,-75.5071,6277,221,2450,3606.0,10,644.6120415213543,29296,,3.5207901863947746,84000010,USA,3008.531841390727,
Diamond Princess,US,2020-05-10 02:32:34,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-10 02:32:34,38.8974,-77.0268,6102,311,879,4912.0,11,864.6133398701238,28183,,5.0966896099639465,84000011,USA,3993.346076296247,
Florida,US,2020-05-10 02:32:34,27.7663,-81.6868,40001,1715,,38286.0,12,188.39420841699788,527731,7325,4.28739281517962,84000012,USA,2485.474463191188,18.312042198945026
Georgia,US,2020-05-10 02:32:34,33.0406,-83.6431,32588,1403,,31185.0,13,321.3999102313127,235324,5987,4.305265741990917,84000013,USA,2320.8884397714933,18.371793298146557
Grand Princess,US,2020-05-10 02:32:34,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-10 02:32:34,13.4443,144.7937,151,5,124,22.0,66,91.9447844168813,3794,,3.3112582781456954,316,GUM,2310.188821706276,
Hawaii,US,2020-05-10 02:32:34,21.0943,-157.4983,631,17,566,48.0,15,44.56888258536248,36262,81,2.6941362916006337,84000015,USA,2561.262789715395,12.836767036450079
Idaho,US,2020-05-10 02:32:34,44.2405,-114.4788,2205,67,1442,696.0,16,136.91425690330377,31806,206,3.0385487528344672,84000016,USA,1974.918301617451,9.342403628117914
Illinois,US,2020-05-10 02:32:34,40.3495,-88.9861,76085,3349,,72736.0,17,648.3235317199648,416331,,4.401656042583952,84000017,USA,3547.574216790493,
Indiana,US,2020-05-10 02:32:34,39.8494,-86.2583,23732,1490,,22242.0,18,362.6531442418804,135686,4389,6.278442609135345,84000018,USA,2073.4432213721466,18.494016517781898
Iowa,US,2020-05-10 02:32:34,42.0115,-93.2105,11671,252,5011,6408.0,19,445.3368224601473,71476,,2.1591980121669097,84000019,USA,2727.3493892692563,
Kansas,US,2020-05-10 02:32:34,38.5266,-96.7265,6829,174,350,6305.0,20,280.0505887254725,49933,635,2.547957241177332,84000020,USA,2047.7033309165352,9.298579587055206
Kentucky,US,2020-05-10 02:32:34,37.6681,-84.6701,6440,304,2266,3870.0,21,188.12240692687735,86447,1696,4.720496894409938,84000021,USA,2525.251197454622,26.335403726708076
Louisiana,US,2020-05-10 02:32:34,31.1695,-91.8678,31417,2267,20316,8834.0,22,683.384428919275,212157,,7.215838558742083,84000022,USA,4614.851522622359,
Maine,US,2020-05-10 02:32:34,44.6939,-69.3819,1408,64,857,487.0,23,119.93124396297804,23500,198,4.545454545454546,84000023,USA,2001.6933473934546,14.0625
Maryland,US,2020-05-10 02:32:34,39.0639,-76.8021,31534,1614,2159,27761.0,24,530.5775292828016,156028,5932,5.118285025686561,84000024,USA,2625.260060218716,18.81144161857043
Massachusetts,US,2020-05-10 02:32:34,42.2302,-71.5301,76743,4840,,71903.0,25,1118.0878385820508,376537,7551,6.30676413483966,84000025,USA,5485.86112708872,9.839333880614518
Michigan,US,2020-05-10 02:32:34,43.3266,-84.5361,46815,4530,22686,19599.0,26,587.5922949159805,273486,,9.676385773790452,84000026,USA,3432.62344050821,
Minnesota,US,2020-05-10 02:32:34,45.6945,-93.9002,10790,558,6322,3910.0,27,218.1364155193446,106263,1612,5.171455050973123,84000027,USA,2148.2696869631245,14.939759036144578
Mississippi,US,2020-05-10 02:32:34,32.7416,-89.6787,9378,421,4421,4536.0,28,323.9147749762884,81479,1512,4.489230113030497,84000028,USA,2814.2729740129025,16.122840690978887
Missouri,US,2020-05-10 02:32:34,38.4561,-92.2884,9911,494,,9417.0,29,169.14539506739192,108898,,4.984360811219856,84000029,USA,1858.5001747602507,
Montana,US,2020-05-10 02:32:34,46.9219,-110.4544,458,16,422,20.0,30,52.88762995287458,21329,62,3.493449781659389,84000030,USA,2462.969998394895,13.537117903930131
Nebraska,US,2020-05-10 02:32:34,41.1254,-98.2681,8093,90,,8003.0,31,530.5938875164561,42976,,1.1120721611268998,84000031,USA,2817.5958124190306,
Nevada,US,2020-05-10 02:32:34,38.3135,-117.0554,6171,313,205,5653.0,32,204.5614789950731,56111,,5.072111489223789,84000032,USA,1860.014446263579,
New Hampshire,US,2020-05-10 02:32:34,43.4525,-71.5639,3011,131,1210,1670.0,33,226.70666220933208,32298,309,4.350714048488874,84000033,USA,2431.807298584194,10.262371305214215
New Jersey,US,2020-05-10 02:32:34,40.2989,-74.521,137397,9116,15642,112639.0,34,1546.8820189615399,305206,,6.634788241373538,84000034,USA,3436.1570738747987,
New Mexico,US,2020-05-10 02:32:34,34.8405,-106.2485,4778,191,1189,3398.0,35,286.53106115441193,93262,789,3.997488488907493,84000035,USA,5592.812855877515,16.513185433235662
New York,US,2020-05-10 02:32:34,42.1657,-74.9481,333122,26612,57180,249330.0,36,1975.6924623503019,1153768,72255,7.988664813491754,84000036,USA,6842.810564600906,21.69025161952678
North Carolina,US,2020-05-10 02:32:34,35.6301,-79.8064,14478,551,,13927.0,37,145.97885131643622,186362,,3.8057742782152233,84000037,USA,1879.0517121863302,
North Dakota,US,2020-05-10 02:32:34,47.5289,-99.78399999999999,1464,35,762,667.0,38,241.41763602003897,43933,110,2.390710382513661,84000038,USA,7244.672816440146,7.5136612021857925
Northern Mariana Islands,US,2020-05-10 02:32:34,15.0979,145.6739,16,2,12,2.0,69,29.014942695488177,2337,,12.5,580,MNP,4237.995067459742,
Ohio,US,2020-05-10 02:32:34,40.3888,-82.7649,23697,1331,,22366.0,39,212.07532580504858,196670,4300,5.616744735620543,84000039,USA,1760.090067353627,18.14575684685825
Oklahoma,US,2020-05-10 02:32:34,35.5653,-96.9289,4490,270,3154,1066.0,40,122.75695162501223,95869,822,6.013363028953229,84000040,USA,2621.0659677813583,18.307349665924278
Oregon,US,2020-05-10 02:32:34,44.571999999999996,-122.0709,3160,127,1125,1908.0,41,78.86053514359854,74620,662,4.018987341772152,84000041,USA,1862.2066874732036,20.949367088607595
Pennsylvania,US,2020-05-10 02:32:34,40.5908,-77.2098,58560,3779,,54781.0,42,465.22354682587013,277107,,6.453210382513661,84000042,USA,2201.4464035224796,
Puerto Rico,US,2020-05-10 02:32:34,18.2208,-66.5901,2173,108,,2065.0,72,74.07765984138585,2173,,4.970087436723424,630,PRI,74.07765984138585,
Rhode Island,US,2020-05-10 02:32:34,41.6809,-71.5118,10989,418,772,9799.0,44,1037.3234430944692,87815,1218,3.803803803803804,84000044,USA,8289.431081567096,11.083811083811083
South Carolina,US,2020-05-10 02:32:34,33.8569,-80.945,7531,330,4120,3081.0,45,149.42534437174788,80963,1252,4.38188819545877,84000045,USA,1606.4166984955282,16.624618244589033
South Dakota,US,2020-05-10 02:32:34,44.2998,-99.4388,3393,34,2125,1234.0,46,461.07309224723195,22952,253,1.0020630710285883,84000046,USA,3118.935930815935,7.456528146183318
Tennessee,US,2020-05-10 02:32:34,35.7478,-86.6923,14768,242,7369,7157.0,47,224.95292789914407,252748,1319,1.6386782231852655,84000047,USA,3849.97309186436,8.931473456121344
Texas,US,2020-05-10 02:32:34,31.0545,-97.5635,38394,1066,20141,17187.0,48,167.04256391931958,489294,,2.7764754909621296,84000048,USA,2128.7941936328475,
Utah,US,2020-05-10 02:32:34,40.15,-111.8624,6103,66,2901,3136.0,49,212.95363870529212,143294,498,1.081435359659184,84000049,USA,4999.996510672805,8.159921350155662
Vermont,US,2020-05-10 02:32:34,44.0459,-72.7107,921,53,744,124.0,50,150.83746730626558,19527,,5.754614549402823,84000050,USA,3198.0491032458717,
Virgin Islands,US,2020-05-10 02:32:34,18.3358,-64.8963,68,4,57,7.0,78,63.39262408173919,1092,,5.882352941176471,850,VIR,1018.0109631949882,
Virginia,US,2020-05-10 02:32:34,37.7693,-78.17,23196,827,3124,19245.0,51,293.3517805856159,137149,4717,3.5652698741162268,84000051,USA,1734.4759163449148,20.335402655630283
Washington,US,2020-05-10 02:32:34,47.4009,-121.4905,16674,921,,15753.0,53,220.86514655529714,235835,3450,5.52356962936308,84000053,USA,3123.8893989365783,20.690896005757466
West Virginia,US,2020-05-10 02:32:34,38.4912,-80.9545,1323,52,761,510.0,54,100.00015117180827,60997,,3.930461073318216,84000054,USA,4610.513394578072,
Wisconsin,US,2020-05-10 02:32:34,44.2685,-89.6165,9939,398,4875,4666.0,55,192.07389366190935,111874,1806,4.004427004728846,84000055,USA,2161.9956514269493,18.17084213703592
Wyoming,US,2020-05-10 02:32:34,42.756,-107.3025,653,7,438,208.0,56,131.324913522645,12047,64,1.0719754977029097,84000056,USA,2422.77371088408,9.800918836140887
Alabama,US,2020-05-11 02:32:34,32.3182,-86.9023,9889,393,,9496.0,1,210.9024787705936,127421,1240,3.974112650419658,84000001,USA,2717.504777776095,12.539184952978056
Alaska,US,2020-05-11 02:32:34,61.3707,-152.4044,379,10,324,45.0,2,63.40453936351211,27364,,2.638522427440633,84000002,USA,4577.841200905396,
American Samoa,US,2020-05-11 02:32:34,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,83,,,16,ASM,149.17057565464316,
Arizona,US,2020-05-11 02:32:34,33.7298,-111.4312,11119,536,2775,7808.0,4,152.760438412429,137739,1528,4.820577390053062,84000004,USA,1892.3527319443797,13.7422430074647
Arkansas,US,2020-05-11 02:32:34,34.9697,-92.3731,4012,91,2968,953.0,5,154.96169024116008,65528,471,2.2681954137587237,84000005,USA,2530.9894412070635,11.739780658025921
California,US,2020-05-11 02:32:34,36.1162,-119.6816,67600,2716,,64884.0,6,172.4110667501177,955664,,4.017751479289941,84000006,USA,2437.3823919332026,
Colorado,US,2020-05-11 02:32:34,39.0598,-105.3111,19703,971,3023,15709.0,8,347.6910213906829,100610,3623,4.92818352535147,84000008,USA,1775.4247405022893,18.38806273156372
Connecticut,US,2020-05-11 02:32:34,41.5978,-72.7554,33554,2967,5413,25174.0,9,941.1304054904977,130192,9389,8.842462895630923,84000009,USA,3651.6555329206317,27.981760743875544
Delaware,US,2020-05-11 02:32:34,39.3185,-75.5071,6277,221,2537,3519.0,10,644.6120415213543,31039,,3.5207901863947746,84000010,USA,3187.527984193295,
Diamond Princess,US,2020-05-11 02:32:34,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-11 02:32:34,38.8974,-77.0268,6272,323,880,5069.0,11,888.7012238061974,29570,,5.1498724489795915,84000011,USA,4189.874870527624,
Florida,US,2020-05-11 02:32:34,27.7663,-81.6868,40596,1721,,38875.0,12,191.1965022098559,538948,7404,4.239333924524583,84000012,USA,2538.3035883583957,18.238250073898907
Georgia,US,2020-05-11 02:32:34,33.0406,-83.6431,33580,1406,,32174.0,13,331.18353337325027,243547,5997,4.187016081000595,84000013,USA,2401.9879691022925,17.858844550327575
Grand Princess,US,2020-05-11 02:32:34,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-11 02:32:34,13.4443,144.7937,151,5,124,22.0,66,91.9447844168813,3794,,3.3112582781456954,316,GUM,2310.188821706276,
Hawaii,US,2020-05-11 02:32:34,21.0943,-157.4983,632,17,551,64.0,15,44.639514728920894,37270,81,2.689873417721519,84000015,USA,2632.4599904222814,12.816455696202532
Idaho,US,2020-05-11 02:32:34,44.2405,-114.4788,2230,67,1473,690.0,16,138.4665727412097,32142,207,3.004484304932735,84000016,USA,1995.7814264789067,9.282511210762332
Illinois,US,2020-05-11 02:32:34,40.3495,-88.9861,77741,3406,,74335.0,17,662.4343783852505,429984,,4.381214545735197,84000017,USA,3663.9120123950497,
Indiana,US,2020-05-11 02:32:34,39.8494,-86.2583,24126,1508,,22618.0,18,368.67393215825075,140029,4389,6.250518113238829,84000018,USA,2139.8094191406653,18.19199204178065
Iowa,US,2020-05-11 02:32:34,42.0115,-93.2105,11959,265,5154,6540.0,19,456.32619825215505,74174,,2.2159043398277447,84000019,USA,2830.298472209662,
Kansas,US,2020-05-11 02:32:34,38.5266,-96.7265,6951,174,371,6406.0,20,285.0536890072865,52505,657,2.5032369443245575,84000020,USA,2153.178527021663,9.451877427708244
Kentucky,US,2020-05-11 02:32:34,37.6681,-84.6701,6440,304,2308,3828.0,21,188.12240692687735,86923,1757,4.720496894409938,84000021,USA,2539.1558970970436,27.282608695652176
Louisiana,US,2020-05-11 02:32:34,31.1695,-91.8678,31600,2286,20316,8998.0,22,687.3650556656935,215872,,7.234177215189874,84000022,USA,4695.660420780525,
Maine,US,2020-05-11 02:32:34,44.6939,-69.3819,1436,64,861,511.0,23,122.31624029178727,23528,199,4.456824512534819,84000023,USA,2004.0783437222638,13.857938718662952
Maryland,US,2020-05-11 02:32:34,39.0639,-76.8021,32587,1644,2293,28650.0,24,548.2948546565186,159931,5955,5.044956577776414,84000024,USA,2690.930260535541,18.27415840672661
Massachusetts,US,2020-05-11 02:32:34,42.2302,-71.5301,77793,4979,,72814.0,25,1133.3855495200016,388389,7617,6.40031879475017,84000025,USA,5658.535860456904,9.791369403416759
Michigan,US,2020-05-11 02:32:34,43.3266,-84.5361,47182,4555,22686,19941.0,26,592.1986469876277,285678,,9.654105379170023,84000026,USA,3585.649719684022,
Minnesota,US,2020-05-11 02:32:34,45.6945,-93.9002,11271,578,6882,3811.0,27,227.86056898225513,111088,1657,5.128205128205129,84000027,USA,2245.814469621219,14.701446189335464
Mississippi,US,2020-05-11 02:32:34,32.7416,-89.6787,9501,430,4421,4650.0,28,328.16317733522243,81602,1531,4.52583938532786,84000028,USA,2818.5213763718366,16.114093253341753
