Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
North Carolina,US,2020-05-04 02:32:32,35.6301,-79.8064,11770,434,0,11336.0,37,118.67461527797033,143835,Empty,3.687340696686491,84000037,USA,1450.260262405001,Empty
Northern Mariana Islands,US,2020-05-04 02:32:32,15.0979,145.6739,14,2,12,0.0,69,25.388074858552155,1335,Empty,14.285714285714286,580,MNP,2420.934281154795,Empty
Pennsylvania,US,2020-05-04 02:32:32,40.5908,-77.2098,51225,2720,0,48505.0,42,406.9514376051093,240641,Empty,5.309907271839922,84000042,USA,1911.7462351728861,Empty
Puerto Rico,US,2020-05-04 02:32:32,18.2208,-66.5901,1808,97,0,1711.0,72,61.63479475067907,11121,Empty,5.365044247787611,630,PRI,379.1153497910962,Empty
Texas,US,2020-05-04 02:32:32,31.0545,-97.5635,31998,878,15544,15576.0,48,139.21518883915164,390560,Empty,2.7439214950934434,84000048,USA,1699.2275815056898,Empty
Vermont,US,2020-05-04 02:32:32,44.0459,-72.7107,897,53,0,844.0,50,146.90684926571143,16954,Empty,5.908584169453735,84000050,USA,2776.6540941481285,Empty
Virgin Islands,US,2020-05-04 02:32:32,18.3358,-64.8963,66,4,51,11.0,78,61.52813513815863,1017,Empty,6.0606060606060606,850,VIR,948.0926278107171,Empty
Washington,US,2020-05-04 02:32:32,47.4009,-121.4905,15185,834,0,14351.0,53,201.141732664159,207315,Empty,5.492262100757326,84000053,USA,2746.1111825663565,Empty
West Virginia,US,2020-05-04 02:32:32,38.4912,-80.9545,1195,48,611,536.0,54,90.32515544241186,51638,Empty,4.01673640167364,84000054,USA,3903.1049177700947,Empty
Alaska,US,2020-05-05 02:32:38,61.3707,-152.4044,370,9,263,98.0,2,61.898890671502585,21723,Empty,2.4324324324324325,84000002,USA,3634.1340596136506,Empty
American Samoa,US,2020-05-05 02:32:38,-14.270999999999999,-170.132,0,0,0,0.0,60,0.0,83,Empty,Empty,16,ASM,149.17057565464316,Empty
California,US,2020-05-05 02:32:38,36.1162,-119.6816,55884,2278,0,53606.0,6,142.5298824595204,747874,Empty,4.076300909025839,84000006,USA,1907.4223984419752,Empty
Delaware,US,2020-05-05 02:32:38,39.3185,-75.5071,5288,182,1716,3390.0,10,543.0473913597134,24110,Empty,3.441754916792738,84000010,USA,2475.9592673378766,Empty
Diamond Princess,US,2020-05-05 02:32:38,Empty,Empty,49,0,0,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-05 02:32:38,38.8974,-77.0268,5170,258,666,4246.0,11,732.5550585264733,23795,Empty,4.990328820116054,84000011,USA,3371.595283875712,Empty
Grand Princess,US,2020-05-05 02:32:38,Empty,Empty,103,3,0,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-05 02:32:38,13.4443,144.7937,145,5,125,15.0,66,88.29134927448867,3391,Empty,3.4482758620689653,316,GUM,2064.799761308904,Empty
Illinois,US,2020-05-05 02:32:38,40.3495,-88.9861,63777,2659,0,61118.0,17,543.4465385096169,333147,Empty,4.169214607146777,84000017,USA,2838.7598031400553,Empty
Indiana,US,2020-05-05 02:32:38,39.8494,-86.2583,20507,1151,0,19356.0,18,313.37131421575265,113297,Empty,5.6127176086214465,84000018,USA,1731.3127120837826,Empty
Iowa,US,2020-05-05 02:32:38,42.0115,-93.2105,9703,188,3486,6029.0,19,370.24275454809435,57161,Empty,1.9375450891476862,84000019,USA,2181.123991829704,Empty
Louisiana,US,2020-05-05 02:32:38,31.1695,-91.8678,29673,2064,20316,7293.0,22,645.4488385053203,180931,Empty,6.955818420786573,84000022,USA,3935.621736919291,Empty
Michigan,US,2020-05-05 02:32:38,43.3266,-84.5361,43990,4139,15659,24192.0,26,552.1346801955352,222193,Empty,9.408956581041146,84000026,USA,2788.8261194973074,Empty
Missouri,US,2020-05-05 02:32:38,38.4561,-92.2884,8946,386,0,8560.0,29,152.6762894029753,91451,Empty,4.3147775542141735,84000029,USA,1560.7421576337463,Empty
Nebraska,US,2020-05-05 02:32:38,41.1254,-98.2681,6037,78,0,5959.0,31,395.79825762224704,33754,Empty,1.2920324664568494,84000031,USA,2212.982340198994,Empty
Nevada,US,2020-05-05 02:32:38,38.3135,-117.0554,5630,265,185,5180.0,32,186.62795766363013,46166,Empty,4.706927175843695,84000032,USA,1530.349252841767,Empty
New Jersey,US,2020-05-05 02:32:38,40.2989,-74.521,128269,7910,15642,104717.0,34,1444.114570843452,277220,Empty,6.166727736241804,84000034,USA,3121.077121745876,Empty
North Carolina,US,2020-05-05 02:32:38,35.6301,-79.8064,11971,442,0,11529.0,37,120.70125909027891,146439,Empty,3.692256286024559,84000037,USA,1476.5158867196853,Empty
Northern Mariana Islands,US,2020-05-05 02:32:38,15.0979,145.6739,14,2,12,0.0,69,25.388074858552155,1335,Empty,14.285714285714286,580,MNP,2420.934281154795,Empty
Pennsylvania,US,2020-05-05 02:32:38,40.5908,-77.2098,52816,2838,0,49978.0,42,419.5909639541523,245590,Empty,5.373371705543774,84000042,USA,1951.0630270656668,Empty
Puerto Rico,US,2020-05-05 02:32:38,18.2208,-66.5901,1843,97,0,1746.0,72,62.82794619773315,11156,Empty,5.2631578947368425,630,PRI,380.3085012381503,Empty
Texas,US,2020-05-05 02:32:38,31.0545,-97.5635,32783,901,16090,15792.0,48,142.63052489886581,407398,Empty,2.7483756825183785,84000048,USA,1772.4854522999156,Empty
Vermont,US,2020-05-05 02:32:38,44.0459,-72.7107,902,52,0,850.0,50,147.7257280241602,17332,Empty,5.764966740576496,84000050,USA,2838.5613282868567,Empty
Virgin Islands,US,2020-05-05 02:32:38,18.3358,-64.8963,66,4,51,11.0,78,61.52813513815863,1031,Empty,6.0606060606060606,850,VIR,961.1440504157811,Empty
Washington,US,2020-05-05 02:32:38,47.4009,-121.4905,15462,841,0,14621.0,53,204.81089696761453,212005,Empty,5.4391411201655675,84000053,USA,2808.2353001952606,Empty
West Virginia,US,2020-05-05 02:32:38,38.4912,-80.9545,1224,48,611,565.0,54,92.51714666235323,53239,Empty,3.9215686274509802,84000054,USA,4024.117950291686,Empty
Alabama,US,2020-05-06 02:32:35,32.3182,-86.9023,8437,315,Empty,8122.0,1,179.93570769415493,106766,1107,3.733554581012208,84000001,USA,2276.996061120558,13.12077752755719
Alaska,US,2020-05-06 02:32:35,61.3707,-152.4044,371,9,277,85.0,2,62.066184970614756,22692,Empty,2.4258760107816713,84000002,USA,3796.2422354533423,Empty
American Samoa,US,2020-05-06 02:32:35,-14.270999999999999,-170.132,0,0,Empty,0.0,60,0.0,83,Empty,Empty,16,ASM,149.17057565464316,Empty
California,US,2020-05-06 02:32:35,36.1162,-119.6816,58456,2381,Empty,56075.0,6,149.08966446664024,779902,Empty,4.073149035171753,84000006,USA,1989.1085174637617,Empty
Delaware,US,2020-05-06 02:32:35,39.3185,-75.5071,5371,187,1847,3337.0,10,551.5710172074548,24680,Empty,3.4816607708061813,84000010,USA,2534.4950111115218,Empty
Diamond Princess,US,2020-05-06 02:32:35,Empty,Empty,49,0,Empty,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-06 02:32:35,38.8974,-77.0268,5322,264,667,4391.0,11,754.0924606340214,24329,Empty,4.96054114994363,84000011,USA,3447.259578121967,Empty
Florida,US,2020-05-06 02:32:35,27.7663,-81.6868,37439,1471,Empty,35968.0,12,176.32786102657394,465691,6546,3.9290579342396965,84000012,USA,2193.282350739236,17.484441357942252
Georgia,US,2020-05-06 02:32:35,33.0406,-83.6431,29998,1299,Empty,28699.0,13,295.8559748103264,200883,5634,4.330288685912394,84000013,USA,1981.2132738123476,18.781252083472232
Grand Princess,US,2020-05-06 02:32:35,Empty,Empty,103,3,Empty,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-06 02:32:35,13.4443,144.7937,145,5,124,16.0,66,88.29134927448867,3490,Empty,3.4482758620689653,316,GUM,2125.0814411583824,Empty
Illinois,US,2020-05-06 02:32:35,40.3495,-88.9861,65889,2834,Empty,63055.0,17,561.4429806334595,346286,Empty,4.301173185205421,84000017,USA,2950.717782811063,Empty
Indiana,US,2020-05-06 02:32:35,39.8494,-86.2583,21033,1211,Empty,19822.0,18,321.4092188959831,115834,Empty,5.757618979698569,84000018,USA,1770.0810850376697,Empty
Iowa,US,2020-05-06 02:32:35,42.0115,-93.2105,10111,207,3572,6332.0,19,385.8110369201053,60569,Empty,2.04727524478291,84000019,USA,2311.164938701796,Empty
Louisiana,US,2020-05-06 02:32:35,31.1695,-91.8678,29996,2115,20316,7565.0,22,652.4747534730425,188231,Empty,7.0509401253500466,84000022,USA,4094.4117656015555,Empty
Massachusetts,US,2020-05-06 02:32:35,42.2302,-71.5301,70271,4212,Empty,66059.0,25,1023.7956622102249,333349,6831,5.993937755261772,84000025,USA,4856.644422338038,9.720937513341207
Michigan,US,2020-05-06 02:32:35,43.3266,-84.5361,44451,4183,15659,24609.0,26,557.9208608631902,222836,Empty,9.410361971609188,84000026,USA,2796.896649148722,Empty
Missouri,US,2020-05-06 02:32:35,38.4561,-92.2884,9121,409,Empty,8712.0,29,155.6629147825327,95066,Empty,4.484157438877316,84000029,USA,1622.4373047600322,Empty
Nebraska,US,2020-05-06 02:32:35,41.1254,-98.2681,6373,78,Empty,6295.0,31,417.8271154259699,34609,Empty,1.2239133845912442,84000031,USA,2269.037915860253,Empty
Nevada,US,2020-05-06 02:32:35,38.3135,-117.0554,5660,270,200,5190.0,32,187.62242280215747,47884,Empty,4.770318021201414,84000032,USA,1587.2989564414324,Empty
New Jersey,US,2020-05-06 02:32:35,40.2989,-74.521,130593,8244,15642,106707.0,34,1470.2792892293455,287623,Empty,6.31274264317383,84000034,USA,3238.1991378252437,Empty
North Carolina,US,2020-05-06 02:32:35,35.6301,-79.8064,12510,472,Empty,12038.0,37,126.13589100487755,151800,Empty,3.7729816147082333,84000037,USA,1530.5698045196173,Empty
Northern Mariana Islands,US,2020-05-06 02:32:35,15.0979,145.6739,14,2,12,0.0,69,25.388074858552155,1797,Empty,14.285714285714286,580,MNP,3258.7407514870156,Empty
Ohio,US,2020-05-06 02:32:35,40.3888,-82.7649,20969,1135,Empty,19834.0,39,187.66120212710737,160735,3956,5.4127521579474465,84000039,USA,1438.4912644332396,18.86594496637894
Pennsylvania,US,2020-05-06 02:32:35,40.5908,-77.2098,53864,3179,Empty,50685.0,42,427.91668589871364,250882,Empty,5.901901084212089,84000042,USA,1993.1047451292343,Empty
Puerto Rico,US,2020-05-06 02:32:35,18.2208,-66.5901,1924,99,Empty,1825.0,72,65.58923954662973,11237,Empty,5.145530145530145,630,PRI,383.0697945870469,Empty
Texas,US,2020-05-06 02:32:35,31.0545,-97.5635,33912,925,16791,16196.0,48,147.54251777965217,427210,Empty,2.727648030195801,84000048,USA,1858.6824434018993,Empty
Vermont,US,2020-05-06 02:32:35,44.0459,-72.7107,907,52,Empty,855.0,50,148.54460678260898,17518,Empty,5.733186328555678,84000050,USA,2869.023618101151,Empty
Virgin Islands,US,2020-05-06 02:32:35,18.3358,-64.8963,66,4,51,11.0,78,61.52813513815863,1039,Empty,6.0606060606060606,850,VIR,968.6020061901033,Empty
Washington,US,2020-05-06 02:32:35,47.4009,-121.4905,15594,862,Empty,14732.0,53,206.559379595976,216320,Empty,5.527767089906375,84000053,USA,2865.3921376299554,Empty
West Virginia,US,2020-05-06 02:32:35,38.4912,-80.9545,1246,48,630,568.0,54,94.18003655334324,54823,Empty,3.852327447833066,84000054,USA,4143.846022442966,Empty
Alabama,US,2020-05-07 02:32:32,32.3182,-86.9023,8691,343,Empty,8348.0,1,185.35275993479917,109516,1158,3.9466114371188588,84000001,USA,2335.645248765328,13.324128408698654
Alaska,US,2020-05-07 02:32:32,61.3707,-152.4044,372,10,284,78.0,2,62.23347926972693,23655,Empty,2.6881720430107525,84000002,USA,3957.3466454983613,Empty
American Samoa,US,2020-05-07 02:32:32,-14.270999999999999,-170.132,0,0,Empty,0.0,60,0.0,83,Empty,Empty,16,ASM,149.17057565464316,Empty
California,US,2020-05-07 02:32:32,36.1162,-119.6816,60616,2464,Empty,58152.0,6,154.59865713202862,809036,Empty,4.064933350930447,84000006,USA,2063.4136064977547,Empty
Delaware,US,2020-05-07 02:32:32,39.3185,-75.5071,5778,193,2008,3577.0,10,593.367592147584,26468,Empty,3.340256143994462,84000010,USA,2718.112396843588,Empty
Diamond Princess,US,2020-05-07 02:32:32,Empty,Empty,49,0,Empty,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-07 02:32:32,38.8974,-77.0268,5461,277,808,4376.0,11,773.7878480876345,24984,Empty,5.072331074894708,84000011,USA,3540.068777993309,Empty
Florida,US,2020-05-07 02:32:32,27.7663,-81.6868,38002,1539,Empty,36463.0,12,178.97944322048835,480051,6776,4.049786853323509,84000012,USA,2260.914180765187,17.830640492605653
Georgia,US,2020-05-07 02:32:32,33.0406,-83.6431,30743,1327,Empty,29416.0,13,303.20355469010815,204137,5765,4.316429756367303,84000013,USA,2013.3059247235017,18.75223628142992
Grand Princess,US,2020-05-07 02:32:32,Empty,Empty,103,3,Empty,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-07 02:32:32,13.4443,144.7937,149,5,123,21.0,66,90.72697270275043,3627,Empty,3.3557046979865772,316,GUM,2208.5015435763476,Empty
Illinois,US,2020-05-07 02:32:32,40.3495,-88.9861,68232,2974,Empty,65258.0,17,581.4077836145973,361260,Empty,4.35865869386798,84000017,USA,3078.3118757856932,Empty
Indiana,US,2020-05-07 02:32:32,39.8494,-86.2583,21870,1377,Empty,20493.0,18,334.1995729213688,120496,Empty,6.296296296296297,84000018,USA,1841.3219816521837,Empty
Iowa,US,2020-05-07 02:32:32,42.0115,-93.2105,10404,219,3803,6382.0,19,396.99120048627987,63171,Empty,2.104959630911188,84000019,USA,2410.4508963781996,Empty
Louisiana,US,2020-05-07 02:32:32,31.1695,-91.8678,30399,2167,20316,7916.0,22,661.2408331386524,194672,Empty,7.128523964604099,84000022,USA,4234.5167758402495,Empty
Massachusetts,US,2020-05-07 02:32:32,42.2302,-71.5301,72025,4420,Empty,67605.0,25,1049.350124100859,339639,7080,6.136758070114544,84000025,USA,4948.284995480619,9.829920166608817
Michigan,US,2020-05-07 02:32:32,43.3266,-84.5361,45179,4256,15659,25264.0,26,567.0582567982289,233231,Empty,9.420305894331436,84000026,USA,2927.3681199519183,Empty
Missouri,US,2020-05-07 02:32:32,38.4561,-92.2884,9323,428,Empty,8895.0,29,159.110333792079,100747,Empty,4.590796953770246,84000029,USA,1719.3916977958363,Empty
Nebraska,US,2020-05-07 02:32:32,41.1254,-98.2681,6689,78,Empty,6611.0,31,438.54473169375694,36128,Empty,1.1660935864852744,84000031,USA,2368.6267105145835,Empty
Nevada,US,2020-05-07 02:32:32,38.3135,-117.0554,5741,289,203,5249.0,32,190.30747867618126,49275,Empty,5.033966207977704,84000032,USA,1633.4089900311499,Empty
New Jersey,US,2020-05-07 02:32:32,40.2989,-74.521,131890,8549,15642,107699.0,34,1484.8815438534866,288920,Empty,6.481916748805823,84000034,USA,3252.801392449385,Empty
North Carolina,US,2020-05-07 02:32:32,35.6301,-79.8064,13053,492,Empty,12561.0,37,131.61085413962164,164482,Empty,3.7692484486324984,84000037,USA,1658.439937990749,Empty
Northern Mariana Islands,US,2020-05-07 02:32:32,15.0979,145.6739,15,2,12,1.0,69,27.201508777020166,1798,Empty,13.333333333333334,580,MNP,3260.5541854054836,Empty
Ohio,US,2020-05-07 02:32:32,40.3888,-82.7649,21576,1225,Empty,20351.0,39,193.09352363462583,168929,4052,5.67760474601409,84000039,USA,1511.8231300553255,18.78012606599926
Pennsylvania,US,2020-05-07 02:32:32,40.5908,-77.2098,54800,3345,Empty,51455.0,42,435.3526360324058,256340,Empty,6.104014598540146,84000042,USA,2036.4652321267683,Empty
Puerto Rico,US,2020-05-07 02:32:32,18.2208,-66.5901,1968,99,Empty,1869.0,72,67.08920136578341,1968,Empty,5.030487804878049,630,PRI,67.08920136578341,Empty
Texas,US,2020-05-07 02:32:32,31.0545,-97.5635,34928,954,17622,16352.0,48,151.96287629770262,438938,Empty,2.7313330279431973,84000048,USA,1909.7079992086863,Empty
Vermont,US,2020-05-07 02:32:32,44.0459,-72.7107,908,52,706,150.0,50,148.70838253429875,17876,Empty,5.726872246696035,84000050,USA,2927.655337206084,Empty
Virgin Islands,US,2020-05-07 02:32:32,18.3358,-64.8963,66,4,54,8.0,78,61.52813513815863,1056,Empty,6.0606060606060606,850,VIR,984.4501622105381,Empty
Washington,US,2020-05-07 02:32:32,47.4009,-121.4905,15905,870,Empty,15035.0,53,210.67891063703976,219453,Empty,5.469977994341402,84000053,USA,2906.892107892505,Empty
West Virginia,US,2020-05-07 02:32:32,38.4912,-80.9545,1242,50,716,476.0,54,93.8776929367996,55784,Empty,4.025764895330113,84000054,USA,4216.484076317575,Empty
Alabama,US,2020-05-08 02:32:36,32.3182,-86.9023,9046,369,Empty,8677.0,1,192.92383688530586,115173,1178,4.079151005969489,84000001,USA,2456.2919594949517,13.022330311739996
Alaska,US,2020-05-08 02:32:36,61.3707,-152.4044,374,10,291,73.0,2,62.568067867951264,24341,Empty,2.6737967914438503,84000002,USA,4072.1105346893096,Empty
American Samoa,US,2020-05-08 02:32:36,-14.270999999999999,-170.132,0,0,Empty,0.0,60,0.0,83,Empty,Empty,16,ASM,149.17057565464316,Empty
California,US,2020-05-08 02:32:36,36.1162,-119.6816,62148,2535,Empty,59613.0,6,158.50596118914666,842874,Empty,4.078972774666924,84000006,USA,2149.7160573363713,Empty
Delaware,US,2020-05-08 02:32:36,39.3185,-75.5071,5939,202,2110,3627.0,10,609.9013724064557,27326,Empty,3.401246001010271,84000010,USA,2806.224095366023,Empty
Diamond Princess,US,2020-05-08 02:32:36,Empty,Empty,49,0,Empty,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-08 02:32:36,38.8974,-77.0268,5654,285,825,4544.0,11,801.134681026824,25856,Empty,5.040679165192784,84000011,USA,3663.6254532418748,Empty
Florida,US,2020-05-08 02:32:36,27.7663,-81.6868,38828,1600,Empty,37228.0,12,182.86968636822064,492950,6990,4.120737612032554,84000012,USA,2321.665084351869,18.00247244256722
Georgia,US,2020-05-08 02:32:36,33.0406,-83.6431,31618,1355,Empty,30263.0,13,311.83326260260355,217303,5835,4.285533556834714,84000013,USA,2143.1559068674032,18.454677715225504
Grand Princess,US,2020-05-08 02:32:36,Empty,Empty,103,3,Empty,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-08 02:32:36,13.4443,144.7937,149,5,123,21.0,66,90.72697270275043,3715,Empty,3.3557046979865772,316,GUM,2262.0852589981064,Empty
Illinois,US,2020-05-08 02:32:36,40.3495,-88.9861,70871,3111,Empty,67760.0,17,603.8948152267284,379043,Empty,4.389665730693796,84000017,USA,3229.841577626741,Empty
Indiana,US,2020-05-08 02:32:36,39.8494,-86.2583,22503,1414,Empty,21089.0,18,343.8725646753344,124782,Empty,6.283606630227081,84000018,USA,1906.8171517272174,Empty
Iowa,US,2020-05-08 02:32:36,42.0115,-93.2105,11059,231,4266,6562.0,19,421.9843989021308,66427,Empty,2.088796455375712,84000019,USA,2534.69189491562,Empty
Louisiana,US,2020-05-08 02:32:36,31.1695,-91.8678,30652,2208,20316,8128.0,22,666.7441039957226,200767,Empty,7.203445125929792,84000022,USA,4367.095573760578,Empty
Massachusetts,US,2020-05-08 02:32:36,42.2302,-71.5301,73721,4552,Empty,69169.0,25,1074.0595695777774,351632,7237,6.174631380475034,84000025,USA,5123.013992889041,9.816741498351893
Michigan,US,2020-05-08 02:32:36,43.3266,-84.5361,45745,4345,15659,25741.0,26,574.1623311103606,247062,Empty,9.498305825773308,84000026,USA,3100.9660913496095,Empty
Missouri,US,2020-05-08 02:32:36,38.4561,-92.2884,9581,449,Empty,9132.0,29,163.51347292308364,103622,Empty,4.686358417701701,84000029,USA,1768.4576861742796,Empty
Nebraska,US,2020-05-08 02:32:36,41.1254,-98.2681,7334,91,Empty,7243.0,31,480.8322712276892,37758,Empty,1.2407962912462502,84000031,USA,2475.492895693358,Empty
Nevada,US,2020-05-08 02:32:36,38.3135,-117.0554,5855,297,205,5353.0,32,194.08644620258514,51357,Empty,5.0725875320239115,84000032,USA,1702.424870644947,Empty
New Jersey,US,2020-05-08 02:32:36,40.2989,-74.521,133991,8807,15642,109542.0,34,1508.5356201567406,292658,Empty,6.572829518400489,84000034,USA,3294.8856081664544,Empty
North Carolina,US,2020-05-08 02:32:36,35.6301,-79.8064,13540,513,Empty,13027.0,37,136.5211801923295,171328,Empty,3.78877400295421,84000037,USA,1727.4668212696772,Empty
Northern Mariana Islands,US,2020-05-08 02:32:36,15.0979,145.6739,15,2,12,1.0,69,27.201508777020166,1798,Empty,13.333333333333334,580,MNP,3260.5541854054836,Empty
Ohio,US,2020-05-08 02:32:36,40.3888,-82.7649,22131,1271,Empty,20860.0,39,198.06047328318056,176059,4140,5.743075324205865,84000039,USA,1575.6327714863082,18.70679137860919
Pennsylvania,US,2020-05-08 02:32:36,40.5908,-77.2098,55956,3589,Empty,52367.0,42,444.5363522231624,262788,Empty,6.413968117806848,84000042,USA,2087.6906663810923,Empty
Puerto Rico,US,2020-05-08 02:32:36,18.2208,-66.5901,2031,102,Empty,1929.0,72,69.23687397048076,2031,Empty,5.022156573116692,630,PRI,69.23687397048076,Empty
Texas,US,2020-05-08 02:32:36,31.0545,-97.5635,36036,985,18440,16611.0,48,156.7835035004584,455162,Empty,2.7333777333777336,84000048,USA,1980.294511607161,Empty
Vermont,US,2020-05-08 02:32:36,44.0459,-72.7107,916,53,718,145.0,50,150.0185885478168,18451,Empty,5.786026200873362,84000050,USA,3021.8263944276937,Empty
Virgin Islands,US,2020-05-08 02:32:36,18.3358,-64.8963,66,4,54,8.0,78,61.52813513815863,1056,Empty,6.0606060606060606,850,VIR,984.4501622105381,Empty
Washington,US,2020-05-08 02:32:36,47.4009,-121.4905,16231,891,Empty,15340.0,53,214.9971328858719,224813,Empty,5.4894954100178674,84000053,USA,2977.891099468395,Empty
West Virginia,US,2020-05-08 02:32:36,38.4912,-80.9545,1287,51,716,520.0,54,97.27905862291553,57521,Empty,3.9627039627039626,84000054,USA,4347.776791801651,Empty
Alabama,US,2020-05-09 02:32:39,32.3182,-86.9023,9385,383,Empty,9002.0,1,200.15368219860662,120114,1207,4.080980287693127,84000001,USA,2561.6685544596094,12.86094832179009
Alaska,US,2020-05-09 02:32:39,61.3707,-152.4044,377,10,305,62.0,2,63.06995076528777,25473,Empty,2.6525198938992043,84000002,USA,4261.487681284285,Empty
American Samoa,US,2020-05-09 02:32:39,-14.270999999999999,-170.132,0,0,Empty,0.0,60,0.0,83,Empty,Empty,16,ASM,149.17057565464316,Empty
California,US,2020-05-09 02:32:39,36.1162,-119.6816,63779,2613,Empty,61166.0,6,162.66576074342836,875272,Empty,4.096959814358958,84000006,USA,2232.3458463980623,Empty
Delaware,US,2020-05-09 02:32:39,39.3185,-75.5071,6111,213,2288,3610.0,10,627.5647898258716,28264,Empty,3.4855179185076093,84000010,USA,2902.551336874232,Empty
Diamond Princess,US,2020-05-09 02:32:39,Empty,Empty,49,0,Empty,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-09 02:32:39,38.8974,-77.0268,5899,304,825,4770.0,11,835.8495725817536,27115,Empty,5.153415833192066,84000011,USA,3842.0174878037374,Empty
Florida,US,2020-05-09 02:32:39,27.7663,-81.6868,39199,1669,Empty,37530.0,12,184.6169989684733,513341,7157,4.257761677593816,84000012,USA,2417.701341041227,18.25811882956198
Georgia,US,2020-05-09 02:32:39,33.0406,-83.6431,32181,1400,Empty,30781.0,13,317.38586323658626,227567,5935,4.3503930890898355,84000013,USA,2244.3848463118056,18.44255927410584
Grand Princess,US,2020-05-09 02:32:39,Empty,Empty,103,3,Empty,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-09 02:32:39,13.4443,144.7937,151,5,122,24.0,66,91.9447844168813,3777,Empty,3.3112582781456954,316,GUM,2299.8374221361637,Empty
Illinois,US,2020-05-09 02:32:39,40.3495,-88.9861,73760,3241,Empty,70519.0,17,628.5121075069278,399714,Empty,4.393980477223427,84000017,USA,3405.9800507053164,Empty
Indiana,US,2020-05-09 02:32:39,39.8494,-86.2583,23146,1447,Empty,21699.0,18,353.6983683053499,130128,4389,6.251620150349953,84000018,USA,1988.510380663552,18.962239695843774
Iowa,US,2020-05-09 02:32:39,42.0115,-93.2105,11457,243,4685,6529.0,19,437.1711057258082,70261,Empty,2.1209740769835035,84000019,USA,2680.9879601467233,Empty
Louisiana,US,2020-05-09 02:32:39,31.1695,-91.8678,30855,2227,20316,8312.0,22,671.1597719166131,202416,Empty,7.21763085399449,84000022,USA,4402.964718595791,Empty
Massachusetts,US,2020-05-09 02:32:39,42.2302,-71.5301,75333,4702,Empty,70631.0,25,1097.5451981796598,366023,7434,6.241620538143974,84000025,USA,5332.6800482300405,9.868185257456892
Michigan,US,2020-05-09 02:32:39,43.3266,-84.5361,46386,4399,15659,26328.0,26,582.2077580256899,260253,Empty,9.483464838528867,84000026,USA,3266.5311872000143,Empty
Missouri,US,2020-05-09 02:32:39,38.4561,-92.2884,9733,483,Empty,9250.0,29,166.10757039561352,108721,Empty,4.962498715709442,84000029,USA,1855.4794165192127,Empty
Nebraska,US,2020-05-09 02:32:39,41.1254,-98.2681,7818,90,Empty,7728.0,31,512.5643163973376,40412,Empty,1.1511895625479662,84000031,USA,2649.4946475120505,Empty
Nevada,US,2020-05-09 02:32:39,38.3135,-117.0554,5920,294,205,5421.0,32,196.24112066939438,53344,Empty,4.966216216216216,84000032,USA,1768.2916116534077,Empty
New Jersey,US,2020-05-09 02:32:39,40.2989,-74.521,135840,8960,15642,111238.0,34,1529.3525583217652,298759,Empty,6.595995288574794,84000034,USA,3363.573623171763,Empty
North Carolina,US,2020-05-09 02:32:39,35.6301,-79.8064,14006,530,Empty,13476.0,37,141.21976733927377,178613,Empty,3.7840925317720977,84000037,USA,1800.920055959568,Empty
Northern Mariana Islands,US,2020-05-09 02:32:39,15.0979,145.6739,15,2,12,1.0,69,27.201508777020166,2336,Empty,13.333333333333334,580,MNP,4236.181633541274,Empty
Ohio,US,2020-05-09 02:32:39,40.3888,-82.7649,23016,1306,Empty,21710.0,39,205.9807443443895,184316,4218,5.674313521028849,84000039,USA,1649.5284530144463,18.326381647549532
Pennsylvania,US,2020-05-09 02:32:39,40.5908,-77.2098,57371,3715,Empty,53656.0,42,455.7776657265539,270559,Empty,6.475396977567064,84000042,USA,2149.4265301513083,Empty
Puerto Rico,US,2020-05-09 02:32:39,18.2208,-66.5901,2156,107,Empty,2049.0,72,73.49812913853101,2156,Empty,4.962894248608534,630,PRI,73.49812913853101,Empty
Texas,US,2020-05-09 02:32:39,31.0545,-97.5635,37246,1025,19197,17024.0,48,162.0479068536484,477118,Empty,2.7519733662675185,84000048,USA,2075.8195033614084,Empty
Vermont,US,2020-05-09 02:32:39,44.0459,-72.7107,919,53,737,129.0,50,150.50991580288607,19008,Empty,5.767138193688792,84000050,USA,3113.049488118888,Empty
